sample,bootstrap_id,model,label,fvu,mae
exact_two_call_19,604,fin,H,0.43470857105559,5.364021587004781
exact_two_call_19,604,fin+x,H+X,0.2724749792908405,4.276128300589505
exact_two_call_19,604,fin+text,H+Z,0.2808489951152494,3.53437944274991
exact_two_call_19,604,fin+x+text,H+X+Z,0.25682424876857934,3.055140976477521
exact_two_call_19,605,fin,H,0.4212385718883085,10.558879133658952
exact_two_call_19,605,fin+x,H+X,0.07564165073225997,4.298317374015758
exact_two_call_19,605,fin+text,H+Z,0.06804053745690995,3.9601914916345433
exact_two_call_19,605,fin+x+text,H+X+Z,0.057255012840033245,3.538679506616811
exact_two_call_19,606,fin,H,0.4073447672999215,7.767794569061974
exact_two_call_19,606,fin+x,H+X,0.20416103273096223,5.628699733885782
exact_two_call_19,606,fin+text,H+Z,0.3275832580021844,6.311474466479319
exact_two_call_19,606,fin+x+text,H+X+Z,0.3192262582037976,6.501008643224625
exact_two_call_19,607,fin,H,0.2271018950678221,7.280614466061699
exact_two_call_19,607,fin+x,H+X,0.043703847371734696,3.1972873108444295
exact_two_call_19,607,fin+text,H+Z,0.11284483103710112,4.4681382816099315
exact_two_call_19,607,fin+x+text,H+X+Z,0.11500301215592838,4.564371253907368
exact_two_call_19,608,fin,H,0.4010741058396409,8.204845801464433
exact_two_call_19,608,fin+x,H+X,0.13516276209554065,4.64071731246965
exact_two_call_19,608,fin+text,H+Z,0.1624984313826677,4.399676663626702
exact_two_call_19,608,fin+x+text,H+X+Z,0.14977138569490192,4.0048864905712716
exact_two_call_19,609,fin,H,0.4606155429644366,9.678231829820572
exact_two_call_19,609,fin+x,H+X,0.04893166022644103,3.001109633084183
exact_two_call_19,609,fin+text,H+Z,0.08244073029620563,3.8105000794197945
exact_two_call_19,609,fin+x+text,H+X+Z,0.0727112054460438,3.0642613862952595
exact_two_call_19,610,fin,H,0.35744786877174706,5.9810136541408605
exact_two_call_19,610,fin+x,H+X,0.15571965090173367,4.115739880644567
exact_two_call_19,610,fin+text,H+Z,0.11449835168309964,2.8400634797312616
exact_two_call_19,610,fin+x+text,H+X+Z,0.10674370082088895,2.9520183705564538
exact_two_call_19,611,fin,H,0.20384201236176414,6.029537919494434
exact_two_call_19,611,fin+x,H+X,0.051033101019333935,3.217596327771615
exact_two_call_19,611,fin+text,H+Z,0.10010097751361229,3.8887790230190076
exact_two_call_19,611,fin+x+text,H+X+Z,0.09914938428640892,3.9794970697448493
exact_two_call_19,612,fin,H,0.3205039889087397,8.412720176852583
exact_two_call_19,612,fin+x,H+X,0.08192001900336299,4.399506434951256
exact_two_call_19,612,fin+text,H+Z,0.1473597250797712,5.028116953036971
exact_two_call_19,612,fin+x+text,H+X+Z,0.1362049685269141,4.473323900867265
exact_two_call_19,613,fin,H,0.6702379561312258,9.761888232264141
exact_two_call_19,613,fin+x,H+X,0.06436055673399796,2.611055747478181
exact_two_call_19,613,fin+text,H+Z,0.08967331235109495,3.5095011090824446
exact_two_call_19,613,fin+x+text,H+X+Z,0.07340653507886204,2.9525698465157753
exact_two_call_19,614,fin,H,0.29279041101524994,6.5776749331045234
exact_two_call_19,614,fin+x,H+X,0.15854253147597938,5.137675177934298
exact_two_call_19,614,fin+text,H+Z,0.22315568627475238,5.011286057735691
exact_two_call_19,614,fin+x+text,H+X+Z,0.2114884701646443,4.669902576414854
exact_two_call_19,615,fin,H,0.3017748419061847,6.8911976670998145
exact_two_call_19,615,fin+x,H+X,0.06003944520403444,3.1967981147809956
exact_two_call_19,615,fin+text,H+Z,0.10936666894256857,3.6656132618328705
exact_two_call_19,615,fin+x+text,H+X+Z,0.10729099762806084,3.787376392274544
exact_two_call_19,616,fin,H,0.24039007517227343,7.489864303364236
exact_two_call_19,616,fin+x,H+X,0.0571049889552799,3.7184712226663783
exact_two_call_19,616,fin+text,H+Z,0.09866509117164517,4.314188274230576
exact_two_call_19,616,fin+x+text,H+X+Z,0.08617045674070539,3.7333686119121943
exact_two_call_19,617,fin,H,0.19501597039614013,5.959904402121012
exact_two_call_19,617,fin+x,H+X,0.10717732477860913,4.4216318648801085
exact_two_call_19,617,fin+text,H+Z,0.12419164189948427,3.921841035084646
exact_two_call_19,617,fin+x+text,H+X+Z,0.11996648741766838,4.40878583820518
exact_two_call_19,618,fin,H,0.8806849176601569,4.647464549983764
exact_two_call_19,618,fin+x,H+X,0.29156913134944495,2.931585544123573
exact_two_call_19,618,fin+text,H+Z,0.21276630092889445,2.0783556099603806
exact_two_call_19,618,fin+x+text,H+X+Z,0.2148696008582606,2.3287639994422644
exact_two_call_19,619,fin,H,0.36001141440147905,5.909317616137883
exact_two_call_19,619,fin+x,H+X,0.293035310623296,5.15090729717085
exact_two_call_19,619,fin+text,H+Z,0.26445106705595295,4.1269731483798635
exact_two_call_19,619,fin+x+text,H+X+Z,0.23492053050549955,4.013259413064595
exact_two_call_19,620,fin,H,0.19874460919323947,7.432583199461303
exact_two_call_19,620,fin+x,H+X,0.016257485738348676,2.4003768706243256
exact_two_call_19,620,fin+text,H+Z,0.04438275276642587,3.21147850982691
exact_two_call_19,620,fin+x+text,H+X+Z,0.05005142487348529,3.6961716389608474
exact_two_call_19,621,fin,H,0.44030463561487765,5.466054270754557
exact_two_call_19,621,fin+x,H+X,0.0802860596456611,2.539458763215076
exact_two_call_19,621,fin+text,H+Z,0.04021452866138549,1.8425582954833086
exact_two_call_19,621,fin+x+text,H+X+Z,0.061965652699673156,2.4599856776988753
exact_two_call_19,622,fin,H,0.21589479254088584,9.026560009737803
exact_two_call_19,622,fin+x,H+X,0.028212501709024774,3.471575074646533
exact_two_call_19,622,fin+text,H+Z,0.1189024016540508,6.235941581209405
exact_two_call_19,622,fin+x+text,H+X+Z,0.11689252008492741,5.8312103512036755
exact_two_call_19,623,fin,H,0.2335678194685983,6.4551088312532245
exact_two_call_19,623,fin+x,H+X,0.11374964676561344,4.685215361904132
exact_two_call_19,623,fin+text,H+Z,0.2255977928411684,5.7911208635358955
exact_two_call_19,623,fin+x+text,H+X+Z,0.20943053921575522,5.329412217518342
exact_two_call_19,624,fin,H,0.3505339772549034,6.269892730408361
exact_two_call_19,624,fin+x,H+X,0.17039496336253754,4.172029619766719
exact_two_call_19,624,fin+text,H+Z,0.3786164021250791,6.005565055659822
exact_two_call_19,624,fin+x+text,H+X+Z,0.3521900622861894,5.738072314164453
exact_two_call_19,625,fin,H,0.16167118634508026,6.775877661295664
exact_two_call_19,625,fin+x,H+X,0.03170407246072726,3.3012511935629054
exact_two_call_19,625,fin+text,H+Z,0.04963341328185121,3.2042635407252638
exact_two_call_19,625,fin+x+text,H+X+Z,0.055220522435714445,3.5063366064352883
exact_two_call_19,626,fin,H,0.46410775145827365,5.642314285423741
exact_two_call_19,626,fin+x,H+X,0.24765907233081616,4.160382284227521
exact_two_call_19,626,fin+text,H+Z,0.3679690072573669,4.595757886683627
exact_two_call_19,626,fin+x+text,H+X+Z,0.3397663856857074,4.370056499147647
exact_two_call_19,627,fin,H,0.2505369637075673,6.388253266154682
exact_two_call_19,627,fin+x,H+X,0.10232983277630696,4.641281487709005
exact_two_call_19,627,fin+text,H+Z,0.13385546109928484,4.656132082492534
exact_two_call_19,627,fin+x+text,H+X+Z,0.1113582969823477,4.227231941991134
exact_two_call_19,628,fin,H,0.3931867840642467,7.9484518991143505
exact_two_call_19,628,fin+x,H+X,0.06523146930192074,3.347424202412015
exact_two_call_19,628,fin+text,H+Z,0.04311187799832582,2.7202959496390915
exact_two_call_19,628,fin+x+text,H+X+Z,0.05298682449153275,3.14891072664471
exact_two_call_19,629,fin,H,0.2918353449661834,7.8350954716724575
exact_two_call_19,629,fin+x,H+X,0.054281399614853315,3.376391025094798
exact_two_call_19,629,fin+text,H+Z,0.19223914305524833,5.97663962755186
exact_two_call_19,629,fin+x+text,H+X+Z,0.18565931858696996,5.672052022581579
exact_two_call_19,630,fin,H,0.39125363811592767,7.019372296489109
exact_two_call_19,630,fin+x,H+X,0.0951134498674337,3.5777522102061248
exact_two_call_19,630,fin+text,H+Z,0.06773236396947054,2.558478301697246
exact_two_call_19,630,fin+x+text,H+X+Z,0.06561595564708864,2.7224584012967132
exact_two_call_19,631,fin,H,0.3997825457578845,8.189574933802955
exact_two_call_19,631,fin+x,H+X,0.10034299829859969,4.222603311800763
exact_two_call_19,631,fin+text,H+Z,0.1867319191025959,4.932142455567908
exact_two_call_19,631,fin+x+text,H+X+Z,0.17848710900321632,4.750987288401913
exact_two_call_19,632,fin,H,0.2782673340837984,4.977487992463422
exact_two_call_19,632,fin+x,H+X,0.08234348332354119,2.9258821345710073
exact_two_call_19,632,fin+text,H+Z,0.13297328936880384,2.86821422462043
exact_two_call_19,632,fin+x+text,H+X+Z,0.13969220211428007,3.2795466719395074
exact_two_call_19,633,fin,H,0.27763054529014985,6.063512488758781
exact_two_call_19,633,fin+x,H+X,0.13226174369193522,4.449321231488425
exact_two_call_19,633,fin+text,H+Z,0.26095547874391295,5.451600204075623
exact_two_call_19,633,fin+x+text,H+X+Z,0.23869662210262826,4.934033312956206
exact_two_call_19,634,fin,H,0.2258802086296706,7.194574489464127
exact_two_call_19,634,fin+x,H+X,0.01990852382168718,2.3826118592347765
exact_two_call_19,634,fin+text,H+Z,0.04920282761080722,3.059262826593667
exact_two_call_19,634,fin+x+text,H+X+Z,0.05320554209283305,3.263018283166476
exact_two_call_19,635,fin,H,0.5408815894411687,6.467046977330746
exact_two_call_19,635,fin+x,H+X,0.20390394294960554,4.27056496989003
exact_two_call_19,635,fin+text,H+Z,0.13587660858458142,3.09216923087465
exact_two_call_19,635,fin+x+text,H+X+Z,0.1134607607092221,2.68935418564114
exact_two_call_19,636,fin,H,0.20803814768026058,7.3825400750660055
exact_two_call_19,636,fin+x,H+X,0.05629727287555375,4.044503655679631
exact_two_call_19,636,fin+text,H+Z,0.08677127191203615,4.288896820544023
exact_two_call_19,636,fin+x+text,H+X+Z,0.08100980244599357,4.0641608100697155
exact_two_call_19,637,fin,H,0.2934470720547976,9.078831906338465
exact_two_call_19,637,fin+x,H+X,0.09171064564255885,5.057346776331482
exact_two_call_19,637,fin+text,H+Z,0.12216589169633592,4.930050639803473
exact_two_call_19,637,fin+x+text,H+X+Z,0.1212960055679138,5.267312475262145
exact_two_call_19,638,fin,H,0.42684839585056195,8.82001208128536
exact_two_call_19,638,fin+x,H+X,0.08853074282866141,3.946958619198671
exact_two_call_19,638,fin+text,H+Z,0.16023590919557518,5.094230626362691
exact_two_call_19,638,fin+x+text,H+X+Z,0.139591455833015,4.427479453199605
exact_two_call_19,639,fin,H,0.5200148283963277,7.874498748150981
exact_two_call_19,639,fin+x,H+X,0.09750691403521745,3.5975166480111547
exact_two_call_19,639,fin+text,H+Z,0.1919020282528547,4.2838399457621845
exact_two_call_19,639,fin+x+text,H+X+Z,0.20964509853611416,4.911431827106697
exact_two_call_19,640,fin,H,0.6029339399881927,4.490760139679764
exact_two_call_19,640,fin+x,H+X,0.24625276237636298,2.7400682240011123
exact_two_call_19,640,fin+text,H+Z,0.3558467022998834,3.141182552893583
exact_two_call_19,640,fin+x+text,H+X+Z,0.3000620528618489,2.807602320250635
exact_two_call_19,641,fin,H,0.27088553360362944,6.389918117631474
exact_two_call_19,641,fin+x,H+X,0.04041916032083116,2.7414605487490546
exact_two_call_19,641,fin+text,H+Z,0.12207439776971346,4.209243592482768
exact_two_call_19,641,fin+x+text,H+X+Z,0.11500593116260799,3.641112820707305
exact_two_call_19,642,fin,H,0.26119286291873506,6.801086945385209
exact_two_call_19,642,fin+x,H+X,0.03225641261602832,2.6557176185292874
exact_two_call_19,642,fin+text,H+Z,0.021661850060470018,2.261098241177915
exact_two_call_19,642,fin+x+text,H+X+Z,0.027282089133283245,2.519158182149197
exact_two_call_19,643,fin,H,1.0749323881897905,7.458039856746867
exact_two_call_19,643,fin+x,H+X,0.5807708744675931,5.233143788706078
exact_two_call_19,643,fin+text,H+Z,0.6494823059426291,5.192795026197454
exact_two_call_19,643,fin+x+text,H+X+Z,0.5473943553936008,4.599504176394703
exact_two_call_19,644,fin,H,0.6579115906171836,4.69363609714409
exact_two_call_19,644,fin+x,H+X,0.46676061169332395,3.836352377030954
exact_two_call_19,644,fin+text,H+Z,0.38852972770377986,3.1298035314307393
exact_two_call_19,644,fin+x+text,H+X+Z,0.30731978388977377,2.6656439692113394
exact_two_call_19,645,fin,H,0.13095631691880166,5.2616549198470866
exact_two_call_19,645,fin+x,H+X,0.04717292318899173,3.486605050687047
exact_two_call_19,645,fin+text,H+Z,0.16647288890700884,5.502546914803986
exact_two_call_19,645,fin+x+text,H+X+Z,0.1695823136384951,5.800754999595291
exact_two_call_19,646,fin,H,0.225666978902849,5.864770010975832
exact_two_call_19,646,fin+x,H+X,0.06973383115287322,3.4658094359932563
exact_two_call_19,646,fin+text,H+Z,0.1620478366609052,4.099112670595441
exact_two_call_19,646,fin+x+text,H+X+Z,0.16647074726405608,4.165673590307331
exact_two_call_19,647,fin,H,0.1606427786610822,5.394152481915015
exact_two_call_19,647,fin+x,H+X,0.032104685908926275,2.844224423118253
exact_two_call_19,647,fin+text,H+Z,0.05750786940812013,3.134000214482603
exact_two_call_19,647,fin+x+text,H+X+Z,0.056802724523254654,2.9012570760925436
exact_two_call_19,648,fin,H,0.32258735185765663,6.992419537542125
exact_two_call_19,648,fin+x,H+X,0.09253567302713774,4.055622086275128
exact_two_call_19,648,fin+text,H+Z,0.07932514136594787,3.1150196369855156
exact_two_call_19,648,fin+x+text,H+X+Z,0.07032118591310567,3.0869114220627236
exact_two_call_19,649,fin,H,0.6491314169460582,9.745595039341588
exact_two_call_19,649,fin+x,H+X,0.12904674827438609,4.05096347577795
exact_two_call_19,649,fin+text,H+Z,0.09053251327377847,3.178087624231233
exact_two_call_19,649,fin+x+text,H+X+Z,0.09746299791527141,3.5837973258631854
exact_two_call_19,650,fin,H,0.6091539511860764,7.06662666985949
exact_two_call_19,650,fin+x,H+X,0.38414040105418473,5.8947651149306814
exact_two_call_19,650,fin+text,H+Z,0.6456097114188759,6.854066137481714
exact_two_call_19,650,fin+x+text,H+X+Z,0.5731065291998125,6.648902979460801
exact_two_call_19,651,fin,H,0.451073440099869,7.944097596024132
exact_two_call_19,651,fin+x,H+X,0.06631346826420591,3.1337954689686818
exact_two_call_19,651,fin+text,H+Z,0.04686381648245056,2.8019627237358273
exact_two_call_19,651,fin+x+text,H+X+Z,0.033659502960215394,2.2010746090217603
exact_two_call_19,652,fin,H,0.2270618532594888,6.818701408684354
exact_two_call_19,652,fin+x,H+X,0.08011938202998485,4.193246846455858
exact_two_call_19,652,fin+text,H+Z,0.08375656003166913,4.008343709248813
exact_two_call_19,652,fin+x+text,H+X+Z,0.07221106716455261,3.7401131861238195
exact_two_call_19,653,fin,H,0.3977296340217716,7.075753310429553
exact_two_call_19,653,fin+x,H+X,0.16035629431446088,4.584656108544021
exact_two_call_19,653,fin+text,H+Z,0.31300174585412865,6.092540601951896
exact_two_call_19,653,fin+x+text,H+X+Z,0.27093016499127814,5.374041312347628
exact_two_call_19,654,fin,H,0.36988873567151404,7.169452628894926
exact_two_call_19,654,fin+x,H+X,0.05624844962231568,2.89516933417965
exact_two_call_19,654,fin+text,H+Z,0.12862460203574766,3.9808005765492416
exact_two_call_19,654,fin+x+text,H+X+Z,0.11185626017188746,3.383221002551755
exact_two_call_19,655,fin,H,0.34358070760883014,8.473749703180216
exact_two_call_19,655,fin+x,H+X,0.06968677402992478,3.8855598577263524
exact_two_call_19,655,fin+text,H+Z,0.14343944366844336,5.056637069777369
exact_two_call_19,655,fin+x+text,H+X+Z,0.13728033464797482,4.797150773136739
exact_two_call_19,656,fin,H,0.41798004175353115,9.21736525106427
exact_two_call_19,656,fin+x,H+X,0.08355760927140991,4.077107635175306
exact_two_call_19,656,fin+text,H+Z,0.0654135222954811,3.3985767613730835
exact_two_call_19,656,fin+x+text,H+X+Z,0.05737734589920496,3.120189568612874
exact_two_call_19,657,fin,H,0.21093850218029908,4.797884452842389
exact_two_call_19,657,fin+x,H+X,0.07099231546174241,3.3127150542211177
exact_two_call_19,657,fin+text,H+Z,0.12764555493600535,3.744294688200737
exact_two_call_19,657,fin+x+text,H+X+Z,0.12120767781980814,3.485488169384164
exact_two_call_19,658,fin,H,0.1789446891221366,4.292355972624021
exact_two_call_19,658,fin+x,H+X,0.1105351802284473,3.3688335525006052
exact_two_call_19,658,fin+text,H+Z,0.18333980637737074,3.630189875824946
exact_two_call_19,658,fin+x+text,H+X+Z,0.17181443604885668,3.446759874757646
exact_two_call_19,659,fin,H,0.30180714121025787,5.184926804498768
exact_two_call_19,659,fin+x,H+X,0.13156331195842283,3.6636715660018684
exact_two_call_19,659,fin+text,H+Z,0.24322799819037877,4.290003450571685
exact_two_call_19,659,fin+x+text,H+X+Z,0.2406430022946,4.159975202991513
exact_two_call_19,660,fin,H,0.39584682542725597,7.048659263820436
exact_two_call_19,660,fin+x,H+X,0.15827213126185674,4.71056980726086
exact_two_call_19,660,fin+text,H+Z,0.2109249744544473,4.603732968716551
exact_two_call_19,660,fin+x+text,H+X+Z,0.190953057960906,4.262592443165939
exact_two_call_19,661,fin,H,0.40594634589651807,9.82814555734904
exact_two_call_19,661,fin+x,H+X,0.07795988079921141,4.11236328792199
exact_two_call_19,661,fin+text,H+Z,0.14272067120105192,5.025244669562049
exact_two_call_19,661,fin+x+text,H+X+Z,0.13626054384639172,5.111286089679296
exact_two_call_19,662,fin,H,0.23104896302851177,6.301689664960946
exact_two_call_19,662,fin+x,H+X,0.05098509619337744,3.12678485024874
exact_two_call_19,662,fin+text,H+Z,0.01752958082823248,1.8384557229272218
exact_two_call_19,662,fin+x+text,H+X+Z,0.0242422053049021,2.1815594316136253
exact_two_call_19,663,fin,H,1.1433944828273002,8.32158970699811
exact_two_call_19,663,fin+x,H+X,0.3697803313110296,4.720064180615079
exact_two_call_19,663,fin+text,H+Z,0.3390586436241421,3.9888681356127527
exact_two_call_19,663,fin+x+text,H+X+Z,0.31660783909883855,4.150439446421301
exact_two_call_19,664,fin,H,0.23460344151349405,8.511279439675057
exact_two_call_19,664,fin+x,H+X,0.0423302419563576,3.591650759852724
exact_two_call_19,664,fin+text,H+Z,0.10978899698348604,5.087593216966941
exact_two_call_19,664,fin+x+text,H+X+Z,0.10485805842292642,4.820736868088847
exact_two_call_19,665,fin,H,0.3633058383543139,8.514119468363885
exact_two_call_19,665,fin+x,H+X,0.08740232215092819,4.0555747937597655
exact_two_call_19,665,fin+text,H+Z,0.09976898511466993,4.0866137848310515
exact_two_call_19,665,fin+x+text,H+X+Z,0.08205853598600832,3.592386345225281
exact_two_call_19,666,fin,H,0.16141872282951408,4.367171527757374
exact_two_call_19,666,fin+x,H+X,0.05761984414571559,2.7551675244724594
exact_two_call_19,666,fin+text,H+Z,0.11318657780284976,3.402790151838227
exact_two_call_19,666,fin+x+text,H+X+Z,0.10738438666139045,3.2583114855710082
exact_two_call_19,667,fin,H,0.27027966198776343,5.373303593646408
exact_two_call_19,667,fin+x,H+X,0.08213787374385448,3.3604836234872373
exact_two_call_19,667,fin+text,H+Z,0.044276783254572585,2.3441344577960765
exact_two_call_19,667,fin+x+text,H+X+Z,0.03581237470159201,2.0420817989113087
exact_two_call_19,668,fin,H,0.4351038793931158,6.371636649790126
exact_two_call_19,668,fin+x,H+X,0.0678394382157927,2.455961365051443
exact_two_call_19,668,fin+text,H+Z,0.15499909997219513,3.477435837643104
exact_two_call_19,668,fin+x+text,H+X+Z,0.1430313479708332,3.1664872443754972
exact_two_call_19,669,fin,H,0.26040362461104244,5.09488153473719
exact_two_call_19,669,fin+x,H+X,0.1614461256459254,4.0745967810710315
exact_two_call_19,669,fin+text,H+Z,0.2663872997514527,4.823515068693481
exact_two_call_19,669,fin+x+text,H+X+Z,0.24882177767530134,4.747464577032304
exact_two_call_19,670,fin,H,0.2861183983133378,7.100910301508131
exact_two_call_19,670,fin+x,H+X,0.07788262932600235,3.8561532819262396
exact_two_call_19,670,fin+text,H+Z,0.13184947277619288,4.590070042448951
exact_two_call_19,670,fin+x+text,H+X+Z,0.11880028090860273,4.0613181007032475
exact_two_call_19,671,fin,H,0.2652633351182634,7.603351563815223
exact_two_call_19,671,fin+x,H+X,0.13458142614579616,5.400340424806755
exact_two_call_19,671,fin+text,H+Z,0.16912458185611226,5.067624046560602
exact_two_call_19,671,fin+x+text,H+X+Z,0.15424874095918023,4.6949527963156426
exact_two_call_19,672,fin,H,0.2548065582885464,7.088406282816455
exact_two_call_19,672,fin+x,H+X,0.09756654768147713,4.4106073331203985
exact_two_call_19,672,fin+text,H+Z,0.22902587088937124,6.050130209718752
exact_two_call_19,672,fin+x+text,H+X+Z,0.2152921569861679,5.496753692649966
exact_two_call_19,673,fin,H,0.17496849335580766,5.273424098701575
exact_two_call_19,673,fin+x,H+X,0.050229082994441406,2.9458347232428053
exact_two_call_19,673,fin+text,H+Z,0.16866828165520095,4.543253012608754
exact_two_call_19,673,fin+x+text,H+X+Z,0.16415223365613785,4.174464277742099
exact_two_call_19,674,fin,H,0.2826344835594587,5.157246061753082
exact_two_call_19,674,fin+x,H+X,0.06274254545874806,2.715845581401237
exact_two_call_19,674,fin+text,H+Z,0.09170286134018651,3.175027854979051
exact_two_call_19,674,fin+x+text,H+X+Z,0.07785490325597189,2.781939151637164
exact_two_call_19,675,fin,H,0.27410920556883805,7.512322284892072
exact_two_call_19,675,fin+x,H+X,0.08181614536639051,4.085687160890289
exact_two_call_19,675,fin+text,H+Z,0.1853754032192115,5.553187103023947
exact_two_call_19,675,fin+x+text,H+X+Z,0.173818380717627,5.2119531273455335
exact_two_call_19,676,fin,H,0.38045800397686225,6.818896693259212
exact_two_call_19,676,fin+x,H+X,0.1256250296050834,3.9672124657521417
exact_two_call_19,676,fin+text,H+Z,0.0710936635425365,2.8969397935758923
exact_two_call_19,676,fin+x+text,H+X+Z,0.07410932412961892,3.1782834724313425
exact_two_call_19,677,fin,H,0.27808464047890985,6.522170305369736
exact_two_call_19,677,fin+x,H+X,0.09436294369427334,4.009189660602321
exact_two_call_19,677,fin+text,H+Z,0.16273244898751082,4.314063568829732
exact_two_call_19,677,fin+x+text,H+X+Z,0.1628751143137837,4.8145888296301464
exact_two_call_19,678,fin,H,0.1987466644248196,5.916827203932977
exact_two_call_19,678,fin+x,H+X,0.04659098072737619,3.310770350727618
exact_two_call_19,678,fin+text,H+Z,0.07294600470789633,3.3723144906557896
exact_two_call_19,678,fin+x+text,H+X+Z,0.07729900430456568,3.676177594179653
exact_two_call_19,679,fin,H,0.3059938076250195,5.470608481262767
exact_two_call_19,679,fin+x,H+X,0.09341610305559139,3.371082344654406
exact_two_call_19,679,fin+text,H+Z,0.13584817388258577,3.3139880331642195
exact_two_call_19,679,fin+x+text,H+X+Z,0.12457288900020137,3.058777802177671
exact_two_call_19,680,fin,H,0.17448211255070303,5.85047514517154
exact_two_call_19,680,fin+x,H+X,0.05225715922163611,3.437923279713905
exact_two_call_19,680,fin+text,H+Z,0.1514324999568382,5.189466549863022
exact_two_call_19,680,fin+x+text,H+X+Z,0.15236499207240303,5.2442699108334665
exact_two_call_19,681,fin,H,0.3332758471028961,7.144914508765034
exact_two_call_19,681,fin+x,H+X,0.08567187546933593,3.7385396656277528
exact_two_call_19,681,fin+text,H+Z,0.18155324273834078,4.822593389179633
exact_two_call_19,681,fin+x+text,H+X+Z,0.18553081302678734,5.117936420508936
exact_two_call_19,682,fin,H,0.22691446630631196,8.433115480960042
exact_two_call_19,682,fin+x,H+X,0.0597244185009475,4.270707488681454
exact_two_call_19,682,fin+text,H+Z,0.09346715381602964,4.480474100968772
exact_two_call_19,682,fin+x+text,H+X+Z,0.09641159441838998,5.197883110331557
exact_two_call_19,683,fin,H,0.27230537905471625,5.606684907419163
exact_two_call_19,683,fin+x,H+X,0.1995518629942306,4.92611816543835
exact_two_call_19,683,fin+text,H+Z,0.3168789085539698,5.285311020170691
exact_two_call_19,683,fin+x+text,H+X+Z,0.31027293071711626,5.314586246317972
exact_two_call_19,684,fin,H,0.3912360096212629,6.796416698303155
exact_two_call_19,684,fin+x,H+X,0.144179997859855,4.3656291207657
exact_two_call_19,684,fin+text,H+Z,0.21928077712242902,4.615429755271851
exact_two_call_19,684,fin+x+text,H+X+Z,0.1929479815826927,4.0572609743257875
exact_two_call_19,685,fin,H,0.1904628691902476,6.930618766126357
exact_two_call_19,685,fin+x,H+X,0.042758077610138404,3.695195385170436
exact_two_call_19,685,fin+text,H+Z,0.07197141033925177,4.245704427503708
exact_two_call_19,685,fin+x+text,H+X+Z,0.06599698858779995,3.653263494205701
exact_two_call_19,686,fin,H,0.8823918752159079,4.8915353614532275
exact_two_call_19,686,fin+x,H+X,0.4171154065241928,3.4849187072610475
exact_two_call_19,686,fin+text,H+Z,0.4604376121770569,3.206250162268715
exact_two_call_19,686,fin+x+text,H+X+Z,0.3773117848776432,2.7739746729597767
exact_two_call_19,687,fin,H,0.5148828925792258,7.70868313779807
exact_two_call_19,687,fin+x,H+X,0.14724774907686164,4.288635422453379
exact_two_call_19,687,fin+text,H+Z,0.2630312839284903,4.914695781157246
exact_two_call_19,687,fin+x+text,H+X+Z,0.261765699891066,5.027968507425551
exact_two_call_19,688,fin,H,0.5675519527094717,9.224703365619561
exact_two_call_19,688,fin+x,H+X,0.09467142502559435,3.33424086212836
exact_two_call_19,688,fin+text,H+Z,0.18440516892567335,4.737345848369001
exact_two_call_19,688,fin+x+text,H+X+Z,0.1751830968312556,4.729479499050456
exact_two_call_19,689,fin,H,0.32217558713447847,8.161483769989669
exact_two_call_19,689,fin+x,H+X,0.0573048976065766,3.366119510059187
exact_two_call_19,689,fin+text,H+Z,0.21139850275713554,6.329277638228703
exact_two_call_19,689,fin+x+text,H+X+Z,0.19953770312351204,5.578771050369969
exact_two_call_19,690,fin,H,0.22017968684021946,7.295251020034176
exact_two_call_19,690,fin+x,H+X,0.09173737276836885,4.1606522860848605
exact_two_call_19,690,fin+text,H+Z,0.16627734790785315,5.044485331664715
exact_two_call_19,690,fin+x+text,H+X+Z,0.15963310065341466,5.371738401885109
exact_two_call_19,691,fin,H,0.1955604792832684,5.859646739111358
exact_two_call_19,691,fin+x,H+X,0.05174350165421311,3.411665587794421
exact_two_call_19,691,fin+text,H+Z,0.2100579164859079,5.809611227791711
exact_two_call_19,691,fin+x+text,H+X+Z,0.21310788892804824,5.792225733093917
exact_two_call_19,692,fin,H,0.3983347922912696,6.335717762030166
exact_two_call_19,692,fin+x,H+X,0.12348603821300438,3.5762856035631927
exact_two_call_19,692,fin+text,H+Z,0.24632274919442865,4.411126348139742
exact_two_call_19,692,fin+x+text,H+X+Z,0.24274710462791615,4.407675952124077
exact_two_call_19,693,fin,H,0.21084411052076393,6.772703001124247
exact_two_call_19,693,fin+x,H+X,0.05442679169772119,3.6538426815980523
exact_two_call_19,693,fin+text,H+Z,0.06912659239628366,3.440176012911093
exact_two_call_19,693,fin+x+text,H+X+Z,0.07253994232205124,3.5550802359556495
exact_two_call_19,694,fin,H,0.6434735410443934,8.252546099851964
exact_two_call_19,694,fin+x,H+X,0.14434032836349098,3.6300552164781728
exact_two_call_19,694,fin+text,H+Z,0.29650743258169526,5.157492072637507
exact_two_call_19,694,fin+x+text,H+X+Z,0.27967362105774385,5.1622761642503665
exact_two_call_19,695,fin,H,0.20900545928771624,7.082492405852
exact_two_call_19,695,fin+x,H+X,0.057180694413575615,4.031134568194785
exact_two_call_19,695,fin+text,H+Z,0.13804214337815263,5.13790339570608
exact_two_call_19,695,fin+x+text,H+X+Z,0.142713189083864,5.3608038795046085
exact_two_call_19,696,fin,H,0.2154124410308091,6.884384406751979
exact_two_call_19,696,fin+x,H+X,0.06426589734458467,3.997322485138741
