sample,bootstrap_id,model,label,fvu,mae
exact_two_call_19,487,TOOL,With tool use,0.289959258077128,4.368840882713708
exact_two_call_19,488,BASE,Without tool use,0.19176847814997755,5.724223630566234
exact_two_call_19,488,TOOL,With tool use,0.1913842786505284,5.839296065672793
exact_two_call_19,489,BASE,Without tool use,0.17769512531687445,5.436602218083777
exact_two_call_19,489,TOOL,With tool use,0.18831396458753658,5.746105271561541
exact_two_call_19,490,BASE,Without tool use,0.14274946329173943,4.560454068710312
exact_two_call_19,490,TOOL,With tool use,0.14529619580824515,4.725836422336951
exact_two_call_19,491,BASE,Without tool use,0.15366859546397416,4.875987808934066
exact_two_call_19,491,TOOL,With tool use,0.16495746732373553,5.176544954261469
exact_two_call_19,492,BASE,Without tool use,0.07656294075503106,4.539034925976878
exact_two_call_19,492,TOOL,With tool use,0.07645407082906887,4.645559676506885
exact_two_call_19,493,BASE,Without tool use,0.1749810930340175,4.252863729041392
exact_two_call_19,493,TOOL,With tool use,0.17311225904441307,4.201065629618837
exact_two_call_19,494,BASE,Without tool use,0.28115984517878284,4.8207734181557
exact_two_call_19,494,TOOL,With tool use,0.26724258430873404,4.692608931948662
exact_two_call_19,495,BASE,Without tool use,0.16813876310611123,4.630509773121926
exact_two_call_19,495,TOOL,With tool use,0.14758944863340343,4.251106340631763
exact_two_call_19,496,BASE,Without tool use,0.20546053831164154,5.268215210157131
exact_two_call_19,496,TOOL,With tool use,0.2078980839403264,5.424824808775539
exact_two_call_19,497,BASE,Without tool use,0.05523098460483547,2.3631992997469102
exact_two_call_19,497,TOOL,With tool use,0.058737926009208435,2.427990087406299
exact_two_call_19,498,BASE,Without tool use,0.023359556322215272,2.352346005226471
exact_two_call_19,498,TOOL,With tool use,0.027128079038750648,2.529917225609696
exact_two_call_19,499,BASE,Without tool use,0.13319559775326303,3.378564387051732
exact_two_call_19,499,TOOL,With tool use,0.12224802493687668,3.2386623532056564
exact_two_call_19,500,BASE,Without tool use,0.1735710908437902,5.198419250793937
exact_two_call_19,500,TOOL,With tool use,0.17333183985382195,5.152712820754282
exact_two_call_19,501,BASE,Without tool use,0.036355910571296085,2.7396900914893303
exact_two_call_19,501,TOOL,With tool use,0.03525670714844927,2.619424231974705
exact_two_call_19,502,BASE,Without tool use,0.1225103918682879,2.986030989009236
exact_two_call_19,502,TOOL,With tool use,0.11438430496865684,2.8973682894079547
exact_two_call_19,503,BASE,Without tool use,0.12163521683602925,3.9748573214325957
exact_two_call_19,503,TOOL,With tool use,0.11624985342328982,3.8214650281537303
exact_two_call_19,504,BASE,Without tool use,0.10359755601023116,4.255573947589117
exact_two_call_19,504,TOOL,With tool use,0.104433562660639,4.345428185434174
exact_two_call_19,505,BASE,Without tool use,0.1516675834730683,4.646775215317984
exact_two_call_19,505,TOOL,With tool use,0.1377217435518214,4.556959820073796
exact_two_call_19,506,BASE,Without tool use,0.17573044569414634,5.733606921714823
exact_two_call_19,506,TOOL,With tool use,0.17316351364894622,5.751323412611773
exact_two_call_19,507,BASE,Without tool use,0.1480639813646446,5.020228256762108
exact_two_call_19,507,TOOL,With tool use,0.1488653334605345,5.145708118255167
exact_two_call_19,508,BASE,Without tool use,0.19524262318469163,4.517619116149733
exact_two_call_19,508,TOOL,With tool use,0.20057298777140992,4.706311385527008
exact_two_call_19,509,BASE,Without tool use,0.19057951782419996,4.558959000248233
exact_two_call_19,509,TOOL,With tool use,0.19133618123427823,4.51503684955481
exact_two_call_19,510,BASE,Without tool use,0.09919063624467479,3.865821688661228
exact_two_call_19,510,TOOL,With tool use,0.1007394748254289,3.7665287604964965
exact_two_call_19,511,BASE,Without tool use,0.2327785482154764,5.342654927780174
exact_two_call_19,511,TOOL,With tool use,0.2284037358891069,5.231408173422953
exact_two_call_19,512,BASE,Without tool use,0.06569452497539453,2.9590867753703645
exact_two_call_19,512,TOOL,With tool use,0.056716477981434796,2.523124113735506
exact_two_call_19,513,BASE,Without tool use,0.21223219144579242,4.175158507054062
exact_two_call_19,513,TOOL,With tool use,0.20439343868369167,4.14453440139244
exact_two_call_19,514,BASE,Without tool use,0.06752178387059987,3.013091350742018
exact_two_call_19,514,TOOL,With tool use,0.0674716742797234,2.9533274124316455
exact_two_call_19,515,BASE,Without tool use,0.20388749198445746,5.213345368135826
exact_two_call_19,515,TOOL,With tool use,0.1956421020883425,5.166954187374658
exact_two_call_19,516,BASE,Without tool use,0.06771450502712636,2.741500657098873
exact_two_call_19,516,TOOL,With tool use,0.06675875364328783,2.6035607612081155
exact_two_call_19,517,BASE,Without tool use,0.05102274621831383,3.3571324842448864
exact_two_call_19,517,TOOL,With tool use,0.04934206382370559,3.350435687267653
exact_two_call_19,518,BASE,Without tool use,0.02325996960805581,2.2163512987343457
exact_two_call_19,518,TOOL,With tool use,0.025945529604763103,2.1153735826735427
exact_two_call_19,519,BASE,Without tool use,0.1069117313996526,4.469299384841264
exact_two_call_19,519,TOOL,With tool use,0.10764830441580428,4.509172824071854
exact_two_call_19,520,BASE,Without tool use,0.037432319340761265,3.041477516443275
exact_two_call_19,520,TOOL,With tool use,0.037368847005877115,3.1681016884664017
exact_two_call_19,521,BASE,Without tool use,0.03125378369240814,2.4200334664847993
exact_two_call_19,521,TOOL,With tool use,0.031236883680411585,2.3399929150831915
exact_two_call_19,522,BASE,Without tool use,0.28492988358716786,4.626473802282248
exact_two_call_19,522,TOOL,With tool use,0.24895573426971687,4.232383032309812
exact_two_call_19,523,BASE,Without tool use,0.141634003298728,4.600395776957421
exact_two_call_19,523,TOOL,With tool use,0.13682199195616854,4.620336928222669
exact_two_call_19,524,BASE,Without tool use,0.08293830690049403,2.9498337482161
exact_two_call_19,524,TOOL,With tool use,0.08003249616382135,2.955188509737573
exact_two_call_19,525,BASE,Without tool use,0.05429231877875846,2.573883628141364
exact_two_call_19,525,TOOL,With tool use,0.04930759669198229,2.431957697250243
exact_two_call_19,526,BASE,Without tool use,0.10314639298810288,3.605447087899085
exact_two_call_19,526,TOOL,With tool use,0.10286622262940277,3.701947267143601
exact_two_call_19,527,BASE,Without tool use,0.08945408574923762,2.7049019458868795
exact_two_call_19,527,TOOL,With tool use,0.09785808215558019,2.8775299985296283
exact_two_call_19,528,BASE,Without tool use,0.06159099754622569,3.6167530787907114
exact_two_call_19,528,TOOL,With tool use,0.06059797342642028,3.543634431077483
exact_two_call_19,529,BASE,Without tool use,0.1730877041387401,4.987446670208583
exact_two_call_19,529,TOOL,With tool use,0.15888088600861616,4.767461547390122
exact_two_call_19,530,BASE,Without tool use,0.2739110063508613,4.677503819879454
exact_two_call_19,530,TOOL,With tool use,0.2616865354019502,4.56788833108517
exact_two_call_19,531,BASE,Without tool use,0.11159952342241482,3.243370300037788
exact_two_call_19,531,TOOL,With tool use,0.1022597229488806,3.166544516054665
exact_two_call_19,532,BASE,Without tool use,0.13697286980348408,5.04951118038638
exact_two_call_19,532,TOOL,With tool use,0.1212548998109598,4.649928887236315
exact_two_call_19,533,BASE,Without tool use,0.11503995414125934,2.7424327467154983
exact_two_call_19,533,TOOL,With tool use,0.116094174887275,2.7466895499984116
exact_two_call_19,534,BASE,Without tool use,0.41437423834735515,5.653376085934923
exact_two_call_19,534,TOOL,With tool use,0.3962539576776572,5.56574685219457
exact_two_call_19,535,BASE,Without tool use,0.19445691650586677,4.219753428007981
exact_two_call_19,535,TOOL,With tool use,0.18380233818913644,3.9567716379057245
exact_two_call_19,536,BASE,Without tool use,0.15170008528357107,4.3536539617497025
exact_two_call_19,536,TOOL,With tool use,0.14874497329813327,4.2343836990938994
exact_two_call_19,537,BASE,Without tool use,0.06485812307437228,2.8400345341976507
exact_two_call_19,537,TOOL,With tool use,0.05956211088473635,2.7350774745730244
exact_two_call_19,538,BASE,Without tool use,0.18006821246868454,5.457272956717329
exact_two_call_19,538,TOOL,With tool use,0.1767467810285109,5.405723938817385
exact_two_call_19,539,BASE,Without tool use,0.06510125044974797,3.4655831893079823
exact_two_call_19,539,TOOL,With tool use,0.06746648286145872,3.453690846909425
exact_two_call_19,540,BASE,Without tool use,0.11754825027668687,3.5050753827597187
exact_two_call_19,540,TOOL,With tool use,0.11799608535976716,3.467457421281558
exact_two_call_19,541,BASE,Without tool use,0.13825494540307884,3.880909249673339
exact_two_call_19,541,TOOL,With tool use,0.12726196625105377,3.6288756295469424
exact_two_call_19,542,BASE,Without tool use,0.6491007576187425,5.586915267404242
exact_two_call_19,542,TOOL,With tool use,0.6070434431921087,5.367626402257618
exact_two_call_19,543,BASE,Without tool use,0.051917545894711134,3.1651186848674016
exact_two_call_19,543,TOOL,With tool use,0.056010784454471704,3.2253223763726067
exact_two_call_19,544,BASE,Without tool use,0.42937877867143576,5.357052689721304
exact_two_call_19,544,TOOL,With tool use,0.39229033247689205,4.981199208420021
exact_two_call_19,545,BASE,Without tool use,0.10571111749724416,2.8329643607496555
exact_two_call_19,545,TOOL,With tool use,0.09537322747543556,2.7413163075192526
exact_two_call_19,546,BASE,Without tool use,0.2766865284771295,6.364026102115936
exact_two_call_19,546,TOOL,With tool use,0.2543392485875322,6.047012108151115
exact_two_call_19,547,BASE,Without tool use,0.17729992301293415,4.51810773658944
exact_two_call_19,547,TOOL,With tool use,0.17302693356896973,4.400711838762048
exact_two_call_19,548,BASE,Without tool use,0.06048077341746196,2.9192033913665028
exact_two_call_19,548,TOOL,With tool use,0.05760023160973047,2.929776213392042
exact_two_call_19,549,BASE,Without tool use,0.06044567706068093,2.919657564410426
exact_two_call_19,549,TOOL,With tool use,0.05737818466951645,2.8797966237355825
exact_two_call_19,550,BASE,Without tool use,0.19112455680643747,4.812105128160204
exact_two_call_19,550,TOOL,With tool use,0.19777510250944563,4.830264825109859
exact_two_call_19,551,BASE,Without tool use,0.08091180181417507,3.521969280605921
exact_two_call_19,551,TOOL,With tool use,0.07605344381208826,3.4660138277333163
exact_two_call_19,552,BASE,Without tool use,0.08805295542852727,3.0366675775562477
exact_two_call_19,552,TOOL,With tool use,0.08638998256796056,3.020843965681214
exact_two_call_19,553,BASE,Without tool use,0.0386090423554574,2.337950091779681
exact_two_call_19,553,TOOL,With tool use,0.03833080762816009,2.3521546901893315
exact_two_call_19,554,BASE,Without tool use,0.3322475899853241,5.902131562269023
exact_two_call_19,554,TOOL,With tool use,0.306245646765331,5.706416672346226
exact_two_call_19,555,BASE,Without tool use,0.10854798390692005,4.0140344162957495
exact_two_call_19,555,TOOL,With tool use,0.11236179571762951,4.026333542744832
exact_two_call_19,556,BASE,Without tool use,0.30035998733343783,4.961422859252001
exact_two_call_19,556,TOOL,With tool use,0.29875949967583165,4.9789312109342765
exact_two_call_19,557,BASE,Without tool use,0.16142248232922551,4.406128058219035
exact_two_call_19,557,TOOL,With tool use,0.14781968325456113,4.3168889296446125
exact_two_call_19,558,BASE,Without tool use,0.11577392753856793,3.561395113282905
exact_two_call_19,558,TOOL,With tool use,0.11597668191542473,3.464227607944902
exact_two_call_19,559,BASE,Without tool use,0.11224617258979738,4.139070460514835
exact_two_call_19,559,TOOL,With tool use,0.11375776340976142,4.098011971161623
exact_two_call_19,560,BASE,Without tool use,0.09977399568506123,4.059579724569132
exact_two_call_19,560,TOOL,With tool use,0.10132965942750945,4.220006688956286
exact_two_call_19,561,BASE,Without tool use,0.025190577719890278,2.721562494924964
exact_two_call_19,561,TOOL,With tool use,0.029264151403311366,2.800321575521414
exact_two_call_19,562,BASE,Without tool use,0.11323188223890777,4.317454693185806
exact_two_call_19,562,TOOL,With tool use,0.11413616363055708,4.210485794854041
exact_two_call_19,563,BASE,Without tool use,0.13039161792608966,5.350868913969102
exact_two_call_19,563,TOOL,With tool use,0.1356174184620484,5.709979926719456
exact_two_call_19,564,BASE,Without tool use,0.08638126235449352,3.656731009546859
exact_two_call_19,564,TOOL,With tool use,0.07950020162245128,3.49385811370215
exact_two_call_19,565,BASE,Without tool use,0.5477359756645939,3.881818901780601
exact_two_call_19,565,TOOL,With tool use,0.4747682439554346,3.6005383010546703
exact_two_call_19,566,BASE,Without tool use,0.1644170781397731,3.6967514089552083
exact_two_call_19,566,TOOL,With tool use,0.1593103511044262,3.4371623689299113
exact_two_call_19,567,BASE,Without tool use,0.36544404308266304,5.514433997111753
exact_two_call_19,567,TOOL,With tool use,0.34724804344669147,5.376055576178386
exact_two_call_19,568,BASE,Without tool use,0.11346712374139573,4.107470674533271
exact_two_call_19,568,TOOL,With tool use,0.11512760272618439,4.008869226301054
exact_two_call_19,569,BASE,Without tool use,0.07786605189406898,3.611425394711179
exact_two_call_19,569,TOOL,With tool use,0.08677251126390859,3.93629984973789
exact_two_call_19,570,BASE,Without tool use,0.12954366308145268,3.3611916941371938
exact_two_call_19,570,TOOL,With tool use,0.10981369158913963,2.994803471459906
exact_two_call_19,571,BASE,Without tool use,0.11011345634217067,4.426618280945163
exact_two_call_19,571,TOOL,With tool use,0.10906973818430428,4.397760256835331
exact_two_call_19,572,BASE,Without tool use,0.042532843986032354,2.227374368559806
exact_two_call_19,572,TOOL,With tool use,0.04346857384970304,2.229993145896797
exact_two_call_19,573,BASE,Without tool use,0.24972792834858312,4.28111600362618
exact_two_call_19,573,TOOL,With tool use,0.2176203480030626,4.029419208675382
exact_two_call_19,574,BASE,Without tool use,0.12796104852839774,3.390683333839502
exact_two_call_19,574,TOOL,With tool use,0.11886932882380155,3.2886324874226935
exact_two_call_19,575,BASE,Without tool use,0.07076263227776894,3.4478410706860987
exact_two_call_19,575,TOOL,With tool use,0.06710344235060628,3.2350828378739793
exact_two_call_19,576,BASE,Without tool use,0.1462171923489655,3.6928514938073183
exact_two_call_19,576,TOOL,With tool use,0.12516578960040173,3.2793266150584848
exact_two_call_19,577,BASE,Without tool use,0.222404544063679,3.218438144369796
exact_two_call_19,577,TOOL,With tool use,0.2095493897560422,2.9942317642688363
exact_two_call_19,578,BASE,Without tool use,0.3570887056842919,2.7060806731986977
exact_two_call_19,578,TOOL,With tool use,0.30831316580769325,2.4294256455994856
exact_two_call_19,579,BASE,Without tool use,0.1537297124243869,4.945798252008504
exact_two_call_19,579,TOOL,With tool use,0.15528408160894394,5.046826483809757
exact_two_call_19,580,BASE,Without tool use,0.23950325394303473,5.945831788922914
exact_two_call_19,580,TOOL,With tool use,0.22782868921948132,5.834830321956126
exact_two_call_19,581,BASE,Without tool use,0.23870268302319772,4.915404022635828
exact_two_call_19,581,TOOL,With tool use,0.24171043412606483,5.072177755198131
exact_two_call_19,582,BASE,Without tool use,0.034491839388763657,3.2928448393315
exact_two_call_19,582,TOOL,With tool use,0.033570238531239374,3.217090614891742
exact_two_call_19,583,BASE,Without tool use,0.0931019733254235,4.999625647415919
exact_two_call_19,583,TOOL,With tool use,0.09451918388487877,5.197772319257152
exact_two_call_19,584,BASE,Without tool use,0.07471251883585771,2.8742500632882715
exact_two_call_19,584,TOOL,With tool use,0.0711561066372336,2.875730123625554
exact_two_call_19,585,BASE,Without tool use,0.097077990817844,3.9630863328320403
exact_two_call_19,585,TOOL,With tool use,0.09961492035938928,4.052581931728357
exact_two_call_19,586,BASE,Without tool use,0.23483288571230898,5.843197741617705
exact_two_call_19,586,TOOL,With tool use,0.22456690775032953,5.785501227319346
exact_two_call_19,587,BASE,Without tool use,0.10838831527433561,4.702297983573435
exact_two_call_19,587,TOOL,With tool use,0.11202903387212193,4.823840307959827
exact_two_call_19,588,BASE,Without tool use,0.08938506433395668,2.95634966910116
exact_two_call_19,588,TOOL,With tool use,0.09021549569849203,2.908686627496792
exact_two_call_19,589,BASE,Without tool use,0.11991795309411676,3.5568140378182576
exact_two_call_19,589,TOOL,With tool use,0.12451713548523895,3.557225201359461
exact_two_call_19,590,BASE,Without tool use,0.044362045490010535,2.8451742469843935
exact_two_call_19,590,TOOL,With tool use,0.042127697743137404,2.740822193911626
exact_two_call_19,591,BASE,Without tool use,0.07869698303247936,4.3249109473668454
exact_two_call_19,591,TOOL,With tool use,0.07945307646455058,4.367575247211965
exact_two_call_19,592,BASE,Without tool use,0.21685311650496014,5.495446647480132
exact_two_call_19,592,TOOL,With tool use,0.21960431764848642,5.634297497202585
exact_two_call_19,593,BASE,Without tool use,0.15914691066957726,4.246332120750642
exact_two_call_19,593,TOOL,With tool use,0.15931016808913354,4.209173603432193
exact_two_call_19,594,BASE,Without tool use,0.06236352128251106,3.2990082157751903
exact_two_call_19,594,TOOL,With tool use,0.056924171389984,3.1235778489607635
exact_two_call_19,595,BASE,Without tool use,0.10495940238280597,2.9861939469082497
exact_two_call_19,595,TOOL,With tool use,0.09470267807767102,2.8009300106892314
exact_two_call_19,596,BASE,Without tool use,0.09919083427155932,4.194902607207369
exact_two_call_19,596,TOOL,With tool use,0.10263582680480747,4.234137185273592
exact_two_call_19,597,BASE,Without tool use,0.07409213721392792,2.4822426254408896
exact_two_call_19,597,TOOL,With tool use,0.06634848403588543,2.25267229690617
exact_two_call_19,598,BASE,Without tool use,0.14996847345155442,1.7438362486123347
exact_two_call_19,598,TOOL,With tool use,0.12828787987775125,1.5676871442320295
exact_two_call_19,599,BASE,Without tool use,0.3500679125298362,5.304678631600621
exact_two_call_19,599,TOOL,With tool use,0.33462129480411534,5.008307050442874
exact_two_call_19,600,BASE,Without tool use,0.24854984893352414,5.408684219961188
exact_two_call_19,600,TOOL,With tool use,0.24148922364401104,5.3492804439744255
exact_two_call_19,601,BASE,Without tool use,0.13615498018215302,4.535656475464713
exact_two_call_19,601,TOOL,With tool use,0.13927342667750015,4.461344030162159
exact_two_call_19,602,BASE,Without tool use,0.03468387742417285,2.708501793040277
exact_two_call_19,602,TOOL,With tool use,0.0350583555146289,2.673241958940607
exact_two_call_19,603,BASE,Without tool use,0.32595148764068027,4.10022563246115
exact_two_call_19,603,TOOL,With tool use,0.31211710947159943,3.9747048002192824
exact_two_call_19,604,BASE,Without tool use,0.2618746261194035,3.269616696641385
exact_two_call_19,604,TOOL,With tool use,0.25682424876857934,3.0551409764775213
exact_two_call_19,605,BASE,Without tool use,0.06273602587671585,3.7500707408853824
exact_two_call_19,605,TOOL,With tool use,0.0572550128400332,3.53867950661681
exact_two_call_19,606,BASE,Without tool use,0.32793913228669275,6.42818956856158
exact_two_call_19,606,TOOL,With tool use,0.3192262582037976,6.501008643224625
exact_two_call_19,607,BASE,Without tool use,0.11242773667498078,4.533522443727911
exact_two_call_19,607,TOOL,With tool use,0.11500301215592842,4.564371253907368
exact_two_call_19,608,BASE,Without tool use,0.15887324781835663,4.33029851565612
exact_two_call_19,608,TOOL,With tool use,0.14977138569490195,4.004886490571271
exact_two_call_19,609,BASE,Without tool use,0.07307299501585249,3.1811031357648383
exact_two_call_19,609,TOOL,With tool use,0.07271120544604384,3.064261386295258
exact_two_call_19,610,BASE,Without tool use,0.11465471707723121,3.0284225976549712
exact_two_call_19,610,TOOL,With tool use,0.10674370082088884,2.952018370556452
exact_two_call_19,611,BASE,Without tool use,0.09833154172676867,3.9417662101276236
exact_two_call_19,611,TOOL,With tool use,0.09914938428640893,3.9794970697448475
exact_two_call_19,612,BASE,Without tool use,0.13700065348344817,4.451490472411291
exact_two_call_19,612,TOOL,With tool use,0.1362049685269141,4.473323900867263
exact_two_call_19,613,BASE,Without tool use,0.08175677925633781,3.0659458917345273
exact_two_call_19,613,TOOL,With tool use,0.07340653507886201,2.952569846515772
exact_two_call_19,614,BASE,Without tool use,0.21230443621425676,4.625957052581567
exact_two_call_19,614,TOOL,With tool use,0.21148847016464437,4.669902576414853
exact_two_call_19,615,BASE,Without tool use,0.10790516121123739,3.713656182833028
exact_two_call_19,615,TOOL,With tool use,0.10729099762806081,3.787376392274541
exact_two_call_19,616,BASE,Without tool use,0.08923874054326864,3.6971246349877114
exact_two_call_19,616,TOOL,With tool use,0.08617045674070536,3.7333686119121916
exact_two_call_19,617,BASE,Without tool use,0.12691406389060128,4.365391932045109
exact_two_call_19,617,TOOL,With tool use,0.11996648741766822,4.408785838205176
exact_two_call_19,618,BASE,Without tool use,0.23756227444161782,2.381819003549371
exact_two_call_19,618,TOOL,With tool use,0.21486960085826015,2.32876399944226
exact_two_call_19,619,BASE,Without tool use,0.26245603251982624,4.31876771056808
exact_two_call_19,619,TOOL,With tool use,0.23492053050549927,4.013259413064592
exact_two_call_19,620,BASE,Without tool use,0.04476144808478357,3.4016849993547296
exact_two_call_19,620,TOOL,With tool use,0.05005142487348532,3.696171638960847
exact_two_call_19,621,BASE,Without tool use,0.058890299887622004,2.385731706546722
exact_two_call_19,621,TOOL,With tool use,0.061965652699673135,2.459985677698872
exact_two_call_19,622,BASE,Without tool use,0.11143471475906487,5.574405036456758
exact_two_call_19,622,TOOL,With tool use,0.1168925200849275,5.831210351203677
exact_two_call_19,623,BASE,Without tool use,0.21352030076325623,5.3830674665853655
exact_two_call_19,623,TOOL,With tool use,0.20943053921575513,5.329412217518341
exact_two_call_19,624,BASE,Without tool use,0.3707636119257942,5.899977898933675
exact_two_call_19,624,TOOL,With tool use,0.35219006228618926,5.73807231416445
exact_two_call_19,625,BASE,Without tool use,0.049274052226926476,3.3638539062913573
exact_two_call_19,625,TOOL,With tool use,0.05522052243571447,3.506336606435288
exact_two_call_19,626,BASE,Without tool use,0.3634737637916723,4.594311517559996
exact_two_call_19,626,TOOL,With tool use,0.33976638568570733,4.370056499147645
exact_two_call_19,627,BASE,Without tool use,0.12260572210798824,4.283755695507057
exact_two_call_19,627,TOOL,With tool use,0.11135829698234753,4.227231941991131
exact_two_call_19,628,BASE,Without tool use,0.05123149720558136,3.217581304459219
exact_two_call_19,628,TOOL,With tool use,0.05298682449153281,3.148910726644712
exact_two_call_19,629,BASE,Without tool use,0.18580215871014338,5.702342207161822
exact_two_call_19,629,TOOL,With tool use,0.18565931858697005,5.672052022581579
exact_two_call_19,630,BASE,Without tool use,0.06932629357682908,2.7202212147213816
exact_two_call_19,630,TOOL,With tool use,0.06561595564708854,2.72245840129671
exact_two_call_19,631,BASE,Without tool use,0.18017072583174298,4.735972171446757
exact_two_call_19,631,TOOL,With tool use,0.17848710900321635,4.750987288401911
exact_two_call_19,632,BASE,Without tool use,0.13879342445947468,3.1572613389634174
exact_two_call_19,632,TOOL,With tool use,0.13969220211428002,3.2795466719395034
exact_two_call_19,633,BASE,Without tool use,0.2473989386439367,5.082429660681081
exact_two_call_19,633,TOOL,With tool use,0.23869662210262826,4.934033312956204
exact_two_call_19,634,BASE,Without tool use,0.04927339996710368,3.162867815346986
exact_two_call_19,634,TOOL,With tool use,0.053205542092833055,3.2630182831664754
exact_two_call_19,635,BASE,Without tool use,0.13048439619625057,2.993791072495231
exact_two_call_19,635,TOOL,With tool use,0.11346076070922195,2.689354185641138
exact_two_call_19,636,BASE,Without tool use,0.07983480340379895,3.9153864933754092
exact_two_call_19,636,TOOL,With tool use,0.0810098024459936,4.0641608100697155
exact_two_call_19,637,BASE,Without tool use,0.12348983590915256,5.2173942728148335
exact_two_call_19,637,TOOL,With tool use,0.12129600556791377,5.267312475262145
exact_two_call_19,638,BASE,Without tool use,0.14823538564982264,4.5233678182471575
exact_two_call_19,638,TOOL,With tool use,0.13959145583301497,4.427479453199601
exact_two_call_19,639,BASE,Without tool use,0.20407014012680294,4.792857266100228
exact_two_call_19,639,TOOL,With tool use,0.20964509853611435,4.911431827106698
exact_two_call_19,640,BASE,Without tool use,0.3532097091815567,3.1669595554157364
exact_two_call_19,640,TOOL,With tool use,0.3000620528618486,2.80760232025063
exact_two_call_19,641,BASE,Without tool use,0.11230580335482736,3.616411509246217
exact_two_call_19,641,TOOL,With tool use,0.11500593116260804,3.6411128207073027
exact_two_call_19,642,BASE,Without tool use,0.02391649492577169,2.4775284904796946
exact_two_call_19,642,TOOL,With tool use,0.02728208913328324,2.5191581821491957
exact_two_call_19,643,BASE,Without tool use,0.6398080317542841,5.203404358193565
exact_two_call_19,643,TOOL,With tool use,0.5473943553936005,4.599504176394702
exact_two_call_19,644,BASE,Without tool use,0.3552670540525973,2.9184046591818653
exact_two_call_19,644,TOOL,With tool use,0.3073197838897733,2.665643969211335
exact_two_call_19,645,BASE,Without tool use,0.16060043153001746,5.306534982654696
exact_two_call_19,645,TOOL,With tool use,0.16958231363849516,5.800754999595289
exact_two_call_19,646,BASE,Without tool use,0.1605512846641616,4.18808179373188
exact_two_call_19,646,TOOL,With tool use,0.1664707472640562,4.165673590307331
exact_two_call_19,647,BASE,Without tool use,0.05228330868746709,2.7891154823380213
exact_two_call_19,647,TOOL,With tool use,0.05680272452325467,2.9012570760925422
exact_two_call_19,648,BASE,Without tool use,0.07524410747342862,3.1497868416556014
exact_two_call_19,648,TOOL,With tool use,0.0703211859131056,3.086911422062722
exact_two_call_19,649,BASE,Without tool use,0.10457015063995191,3.710067104718296
exact_two_call_19,649,TOOL,With tool use,0.09746299791527134,3.5837973258631837
exact_two_call_19,650,BASE,Without tool use,0.6299703617755168,6.899392820129701
exact_two_call_19,650,TOOL,With tool use,0.573106529199812,6.648902979460797
exact_two_call_19,651,BASE,Without tool use,0.037289789716372555,2.3594771131165664
exact_two_call_19,651,TOOL,With tool use,0.03365950296021539,2.2010746090217586
exact_two_call_19,652,BASE,Without tool use,0.07519191377942847,3.7875863045629226
exact_two_call_19,652,TOOL,With tool use,0.07221106716455257,3.7401131861238173
exact_two_call_19,653,BASE,Without tool use,0.299330604365402,5.817801355561869
exact_two_call_19,653,TOOL,With tool use,0.27093016499127803,5.374041312347625
exact_two_call_19,654,BASE,Without tool use,0.11756752793420287,3.562360325976078
exact_two_call_19,654,TOOL,With tool use,0.1118562601718874,3.383221002551752
exact_two_call_19,655,BASE,Without tool use,0.13830453194031048,4.805250928895536
exact_two_call_19,655,TOOL,With tool use,0.13728033464797487,4.797150773136738
exact_two_call_19,656,BASE,Without tool use,0.06118248910950385,3.1890204960878625
exact_two_call_19,656,TOOL,With tool use,0.05737734589920491,3.1201895686128718
exact_two_call_19,657,BASE,Without tool use,0.11822211503047005,3.475286667100217
exact_two_call_19,657,TOOL,With tool use,0.12120767781980814,3.485488169384165
exact_two_call_19,658,BASE,Without tool use,0.17572533651108138,3.532656736494538
exact_two_call_19,658,TOOL,With tool use,0.17181443604885663,3.4467598747576447
exact_two_call_19,659,BASE,Without tool use,0.23522183376069933,4.0815855013126665
exact_two_call_19,659,TOOL,With tool use,0.24064300229460006,4.159975202991512
exact_two_call_19,660,BASE,Without tool use,0.20360675059665584,4.4485823190898355
exact_two_call_19,660,TOOL,With tool use,0.1909530579609059,4.262592443165937
exact_two_call_19,661,BASE,Without tool use,0.14344160148048843,5.303681059550494
exact_two_call_19,661,TOOL,With tool use,0.13626054384639175,5.1112860896792975
exact_two_call_19,662,BASE,Without tool use,0.02051943604050946,2.0879216717813533
exact_two_call_19,662,TOOL,With tool use,0.024242205304902082,2.1815594316136235
exact_two_call_19,663,BASE,Without tool use,0.3587776740072988,4.432752059492882
exact_two_call_19,663,TOOL,With tool use,0.31660783909883833,4.1504394464213
exact_two_call_19,664,BASE,Without tool use,0.10456126199894986,4.835853946988378
exact_two_call_19,664,TOOL,With tool use,0.10485805842292642,4.820736868088845
exact_two_call_19,665,BASE,Without tool use,0.09173661961869839,3.7899863685227038
exact_two_call_19,665,TOOL,With tool use,0.0820585359860082,3.592386345225279
exact_two_call_19,666,BASE,Without tool use,0.10921192735325434,3.320937380618415
exact_two_call_19,666,TOOL,With tool use,0.10738438666139039,3.2583114855710047
exact_two_call_19,667,BASE,Without tool use,0.038173655681352295,2.272298843015384
exact_two_call_19,667,TOOL,With tool use,0.03581237470159203,2.0420817989113087
exact_two_call_19,668,BASE,Without tool use,0.14959959931007405,3.2837857128302685
exact_two_call_19,668,TOOL,With tool use,0.1430313479708332,3.1664872443754937
exact_two_call_19,669,BASE,Without tool use,0.2629103719790369,4.798744605984374
exact_two_call_19,669,TOOL,With tool use,0.2488217776753011,4.747464577032298
