sample,bootstrap_id,method,label,fvu,mae
full_21,4535,gbt,GBT,8.209348291928741,48.04204278422195
full_21,4535,ensembled_llm,Ensembled LLM,0.04081186643034884,2.956418124243668
full_21,4535,our_method,Our Method,0.031213443836020628,2.5148736651105428
full_21,4536,historical_average,Historical Avg.,1.1435778642104075,17.67144110237269
full_21,4536,ols,OLS,15.40518908769232,91.28263793876334
full_21,4536,gbt,GBT,4.585934460852576,48.25220907203634
full_21,4536,ensembled_llm,Ensembled LLM,0.0331409780124318,3.7312254986780626
full_21,4536,our_method,Our Method,0.06683918315836553,4.419245854803331
full_21,4537,historical_average,Historical Avg.,1.1893636868208406,16.44990081934931
full_21,4537,ols,OLS,18.26700797743513,75.94005904470285
full_21,4537,gbt,GBT,6.6540651361817735,48.14317116815112
full_21,4537,ensembled_llm,Ensembled LLM,0.045880296239241385,3.277228791817268
full_21,4537,our_method,Our Method,0.041655270965760355,2.968149795485157
full_21,4538,historical_average,Historical Avg.,1.411859034957732,17.458330197508307
full_21,4538,ols,OLS,28.503837487283366,98.64895818848046
full_21,4538,gbt,GBT,6.379448209574379,41.504835676051634
full_21,4538,ensembled_llm,Ensembled LLM,0.02875056288355408,2.6646538764144276
full_21,4538,our_method,Our Method,0.05887264063690524,3.2379486033765463
full_21,4539,historical_average,Historical Avg.,1.010292706655409,9.6606151959795
full_21,4539,ols,OLS,46.045875670722374,87.96875980508854
full_21,4539,gbt,GBT,10.438798938321742,43.19779705473435
full_21,4539,ensembled_llm,Ensembled LLM,0.11740173230427281,3.598378475398869
full_21,4539,our_method,Our Method,0.1626525860914922,3.5589205373857054
full_21,4540,historical_average,Historical Avg.,1.2571142472056729,14.358679615030102
full_21,4540,ols,OLS,14.003219814710908,72.47169806856296
full_21,4540,gbt,GBT,4.2397881587776896,38.48979880398523
full_21,4540,ensembled_llm,Ensembled LLM,0.057380505113724105,4.489564981474189
full_21,4540,our_method,Our Method,0.15427819180993418,5.619633326777659
full_21,4541,historical_average,Historical Avg.,1.969189316418072,16.042242532870876
full_21,4541,ols,OLS,34.422884579743325,95.25921251840315
full_21,4541,gbt,GBT,7.766781932456752,44.60491145571881
full_21,4541,ensembled_llm,Ensembled LLM,0.074770908582843,3.556410177589643
full_21,4541,our_method,Our Method,0.05959017929922834,2.9127646152749156
full_21,4542,historical_average,Historical Avg.,1.8999340890087213,14.17868291955386
full_21,4542,ols,OLS,22.716498358245218,71.78243345871036
full_21,4542,gbt,GBT,8.125411669794445,43.337089600139564
full_21,4542,ensembled_llm,Ensembled LLM,0.08998794035576682,3.8136086320429583
full_21,4542,our_method,Our Method,0.1402218973948244,4.218455703210813
full_21,4543,historical_average,Historical Avg.,0.8807914393086642,9.444541306947237
full_21,4543,ols,OLS,41.9002954106229,68.38586887723103
full_21,4543,gbt,GBT,13.14434083276981,42.65142617694472
full_21,4543,ensembled_llm,Ensembled LLM,0.07454121078258172,2.773556742492662
full_21,4543,our_method,Our Method,0.056829565567024544,2.2963793362175275
full_21,4544,historical_average,Historical Avg.,3.9676089489020687,15.294705139537408
full_21,4544,ols,OLS,51.09662205774051,72.68682391027995
full_21,4544,gbt,GBT,12.861718505435942,37.36823330653261
full_21,4544,ensembled_llm,Ensembled LLM,0.1650219185418261,3.37442791714721
full_21,4544,our_method,Our Method,0.1289578425686387,2.7073146083052007
full_21,4545,historical_average,Historical Avg.,1.3626362157448095,19.41800759498341
full_21,4545,ols,OLS,15.983200431767287,89.97210684527415
full_21,4545,gbt,GBT,5.065889885693798,51.70516841763219
full_21,4545,ensembled_llm,Ensembled LLM,0.05169451259576207,4.875402843660159
full_21,4545,our_method,Our Method,0.04952431999946295,3.818853229426452
full_21,4546,historical_average,Historical Avg.,1.3717176063677008,17.385545024472098
full_21,4546,ols,OLS,12.707745403815908,70.26609067098019
full_21,4546,gbt,GBT,5.849158176842094,48.36492119549855
full_21,4546,ensembled_llm,Ensembled LLM,0.0662719311318927,4.82458240595551
full_21,4546,our_method,Our Method,0.06916537384999799,3.974676517045435
full_21,4547,historical_average,Historical Avg.,4.148626503204124,26.064471932362494
full_21,4547,ols,OLS,22.438170909984088,80.18311517107063
full_21,4547,gbt,GBT,6.6833945575020195,43.576657257757134
full_21,4547,ensembled_llm,Ensembled LLM,0.08045184998148103,4.391821727682279
full_21,4547,our_method,Our Method,0.1140985643910978,3.8595323327308155
full_21,4548,historical_average,Historical Avg.,1.0714862530549658,15.321920701894172
full_21,4548,ols,OLS,17.153785992259568,83.64362156099133
full_21,4548,gbt,GBT,5.672319703301608,46.06120656703743
full_21,4548,ensembled_llm,Ensembled LLM,0.020750580542806592,2.3053647242597672
full_21,4548,our_method,Our Method,0.03938249800682752,2.676158566466174
full_21,4549,historical_average,Historical Avg.,1.8545003953722317,17.655531611863797
full_21,4549,ols,OLS,22.84816420587777,86.55548388635567
full_21,4549,gbt,GBT,6.7562660048319545,44.917235151953314
full_21,4549,ensembled_llm,Ensembled LLM,0.04520742750747036,3.2914103238069843
full_21,4549,our_method,Our Method,0.07516294414476993,3.663474432178702
full_21,4550,historical_average,Historical Avg.,3.3191939553439984,19.959063735029826
full_21,4550,ols,OLS,22.66924702617598,70.29520398620986
full_21,4550,gbt,GBT,9.23575291007987,47.90272152723632
full_21,4550,ensembled_llm,Ensembled LLM,0.0924323065883776,3.811526829852587
full_21,4550,our_method,Our Method,0.04699097061201444,2.273516976357967
full_21,4551,historical_average,Historical Avg.,1.9724137439605645,17.35056626681808
full_21,4551,ols,OLS,27.2487881605278,89.14018413053762
full_21,4551,gbt,GBT,6.703098882044131,41.7821153405914
full_21,4551,ensembled_llm,Ensembled LLM,0.09554749988186571,4.7832835570536
full_21,4551,our_method,Our Method,0.17715426261879494,5.686246912978611
full_21,4552,historical_average,Historical Avg.,2.7483368894479905,15.080610207483756
full_21,4552,ols,OLS,31.835739513806995,70.3462332936864
full_21,4552,gbt,GBT,11.076675659183586,44.582030145438395
full_21,4552,ensembled_llm,Ensembled LLM,0.09381917699752954,3.6293490737967335
full_21,4552,our_method,Our Method,0.12425041099815891,3.289299906135888
full_21,4553,historical_average,Historical Avg.,1.4550877153205515,15.573970148156352
full_21,4553,ols,OLS,18.230754764676202,78.97245722681943
full_21,4553,gbt,GBT,5.973292145298479,45.77682535306068
full_21,4553,ensembled_llm,Ensembled LLM,0.031375804288288706,2.8740826859066315
full_21,4553,our_method,Our Method,0.05254808092776626,2.964273444097934
full_21,4554,historical_average,Historical Avg.,2.1770539511025118,24.33650861233649
full_21,4554,ols,OLS,18.47657122211749,95.14596281556443
full_21,4554,gbt,GBT,5.5110916952406,48.85431723316588
full_21,4554,ensembled_llm,Ensembled LLM,0.058644098448511185,4.874413028770906
full_21,4554,our_method,Our Method,0.0601330342310253,3.912518294798332
full_21,4555,historical_average,Historical Avg.,1.7786833463045562,11.037807202945702
full_21,4555,ols,OLS,41.215595168963716,75.97443154973028
full_21,4555,gbt,GBT,12.750699564399858,44.34016543648763
full_21,4555,ensembled_llm,Ensembled LLM,0.259319138941016,5.216482638438048
full_21,4555,our_method,Our Method,0.25529311969950413,4.651983186438943
full_21,4556,historical_average,Historical Avg.,0.743662314250617,10.869552131881267
full_21,4556,ols,OLS,60.74261299765562,100.63646233229021
full_21,4556,gbt,GBT,10.51008097852297,41.74991223090292
full_21,4556,ensembled_llm,Ensembled LLM,0.0963326366485771,3.570401608321575
full_21,4556,our_method,Our Method,0.09730889331837758,3.6036137916343987
full_21,4557,historical_average,Historical Avg.,8.325829968202157,26.716246499022798
full_21,4557,ols,OLS,43.549893229220054,79.28260189694261
full_21,4557,gbt,GBT,13.730692844763132,46.42674047579774
full_21,4557,ensembled_llm,Ensembled LLM,0.13852163533653217,3.8937866155193186
full_21,4557,our_method,Our Method,0.04761418836449654,2.1623491282842138
full_21,4558,historical_average,Historical Avg.,2.375904207251831,18.262109812185304
full_21,4558,ols,OLS,26.31702833023214,81.94187856862374
full_21,4558,gbt,GBT,6.954276768513178,43.29024602647786
full_21,4558,ensembled_llm,Ensembled LLM,0.04767758723815456,3.488121612881329
full_21,4558,our_method,Our Method,0.11591455283882415,4.015017351094153
full_21,4559,historical_average,Historical Avg.,1.2571813304979265,15.341947011708106
full_21,4559,ols,OLS,33.1412290997827,105.63850848322791
full_21,4559,gbt,GBT,7.09169599532477,46.16393865245599
full_21,4559,ensembled_llm,Ensembled LLM,0.0752373445579089,3.84256298285229
full_21,4559,our_method,Our Method,0.07131521605441614,3.5599059490546945
full_21,4560,historical_average,Historical Avg.,2.0931238934176406,12.094542821118068
full_21,4560,ols,OLS,35.928392531121546,71.54801556714142
full_21,4560,gbt,GBT,8.556021654909111,36.36024606706552
full_21,4560,ensembled_llm,Ensembled LLM,0.14887544882821105,3.9648111590093364
full_21,4560,our_method,Our Method,0.2964588400258099,4.901192852456524
full_21,4561,historical_average,Historical Avg.,1.601919076159027,16.010550295801643
full_21,4561,ols,OLS,17.966200875625734,79.48408870260569
full_21,4561,gbt,GBT,5.5110081137318945,42.15859762550854
full_21,4561,ensembled_llm,Ensembled LLM,0.060699371015477815,3.8243228013967636
full_21,4561,our_method,Our Method,0.1039490155481026,4.045409312252659
full_21,4562,historical_average,Historical Avg.,0.9306472819706026,12.097586746103602
full_21,4562,ols,OLS,18.35962716046217,73.79888513729928
full_21,4562,gbt,GBT,6.116545273305172,41.71386020086197
full_21,4562,ensembled_llm,Ensembled LLM,0.023739790541473363,2.4738965767129453
full_21,4562,our_method,Our Method,0.09268998217367186,3.7376854912902275
full_21,4563,historical_average,Historical Avg.,1.956596746536183,16.15031867403635
full_21,4563,ols,OLS,25.826803810328716,74.65438990212266
full_21,4563,gbt,GBT,8.040394678582498,44.472778870551835
full_21,4563,ensembled_llm,Ensembled LLM,0.06602551662171328,3.444465840828773
full_21,4563,our_method,Our Method,0.08833898751595237,3.2643788387696526
full_21,4564,historical_average,Historical Avg.,0.9625192493173309,12.137159207773575
full_21,4564,ols,OLS,42.32429862400316,94.30732300767677
full_21,4564,gbt,GBT,7.415320579700231,38.06338878440449
full_21,4564,ensembled_llm,Ensembled LLM,0.059631079977269345,2.9953232126115084
full_21,4564,our_method,Our Method,0.15481248148520674,4.034238666929869
full_21,4565,historical_average,Historical Avg.,1.777648971534583,15.904785674295313
full_21,4565,ols,OLS,25.373859770626122,86.2239440973883
full_21,4565,gbt,GBT,7.740751862666489,49.446744317585704
full_21,4565,ensembled_llm,Ensembled LLM,0.04801391263722932,3.4145070329191394
full_21,4565,our_method,Our Method,0.024232385240845936,2.405606107778804
full_21,4566,historical_average,Historical Avg.,1.0234447818683234,8.287294060696775
full_21,4566,ols,OLS,50.856369908385886,68.85739701660492
full_21,4566,gbt,GBT,15.509677335955907,42.30395901674535
full_21,4566,ensembled_llm,Ensembled LLM,0.15671639111287788,3.37156564213669
full_21,4566,our_method,Our Method,0.2528562213435566,3.5760673389841515
full_21,4567,historical_average,Historical Avg.,1.729059964480844,18.519942338280472
full_21,4567,ols,OLS,19.922277929608224,87.46507898216728
full_21,4567,gbt,GBT,5.9754923202987715,46.28265288801065
full_21,4567,ensembled_llm,Ensembled LLM,0.04917202857523106,3.9341740424553215
full_21,4567,our_method,Our Method,0.07116792886966221,3.9137946362727676
full_21,4568,historical_average,Historical Avg.,2.1872403533545492,22.994678437251082
full_21,4568,ols,OLS,19.480546902446946,91.1455786247255
full_21,4568,gbt,GBT,5.5758119064981955,47.633710053390615
full_21,4568,ensembled_llm,Ensembled LLM,0.06466770324745423,4.81108171569346
full_21,4568,our_method,Our Method,0.0731638486089616,4.282771585355807
full_21,4569,historical_average,Historical Avg.,1.3425528875571318,11.418686124566475
full_21,4569,ols,OLS,42.81552336123913,80.72452871831028
full_21,4569,gbt,GBT,8.40315513485151,35.480931327350554
full_21,4569,ensembled_llm,Ensembled LLM,0.1285794392864312,3.7561834642513965
full_21,4569,our_method,Our Method,0.26596126523388,4.757526330453358
full_21,4570,historical_average,Historical Avg.,4.277954555296049,15.363454900481935
full_21,4570,ols,OLS,26.731484773225432,56.335122079966695
full_21,4570,gbt,GBT,14.542310271523693,41.128958005471596
full_21,4570,ensembled_llm,Ensembled LLM,0.14252574527093073,2.8838490129950776
full_21,4570,our_method,Our Method,0.08197745945451276,1.9781095940222908
full_21,4571,historical_average,Historical Avg.,0.5931149152421158,9.986309953183522
full_21,4571,ols,OLS,27.187726333017334,96.14444849239035
full_21,4571,gbt,GBT,6.229308272262289,43.724211111836645
full_21,4571,ensembled_llm,Ensembled LLM,0.054956701591771615,3.978395143396812
full_21,4571,our_method,Our Method,0.14968073716700298,5.925198422089114
full_21,4572,historical_average,Historical Avg.,0.7561053023407834,15.609379400830813
full_21,4572,ols,OLS,20.242953323203366,102.96042588427258
full_21,4572,gbt,GBT,5.273903972792547,53.12329624764241
full_21,4572,ensembled_llm,Ensembled LLM,0.06158657547384638,4.813956604978972
full_21,4572,our_method,Our Method,0.054352609951120234,4.250737453086792
full_21,4573,historical_average,Historical Avg.,2.746835695180555,28.142015129305385
full_21,4573,ols,OLS,20.662351573423365,101.56942962748792
full_21,4573,gbt,GBT,6.005418180339822,52.75543635429954
full_21,4573,ensembled_llm,Ensembled LLM,0.08104579880806727,5.462795230079074
full_21,4573,our_method,Our Method,0.04719771461817452,3.378931421421917
full_21,4574,historical_average,Historical Avg.,2.6477490619001673,22.075793579273554
full_21,4574,ols,OLS,22.443951582119716,89.0597370099964
full_21,4574,gbt,GBT,6.334102842127277,47.4481708789639
full_21,4574,ensembled_llm,Ensembled LLM,0.0632843495007405,3.9477014073385384
full_21,4574,our_method,Our Method,0.06523179560016336,3.8175395935034477
full_21,4575,historical_average,Historical Avg.,3.154755166004944,25.155368025221456
full_21,4575,ols,OLS,20.008468314287054,82.54039700721557
full_21,4575,gbt,GBT,6.423902790956585,46.16555059783807
full_21,4575,ensembled_llm,Ensembled LLM,0.06286981324953024,4.336070603872551
full_21,4575,our_method,Our Method,0.07137574081226374,3.545616116562557
full_21,4576,historical_average,Historical Avg.,3.4688562585265856,19.060793009798722
full_21,4576,ols,OLS,28.311008229056803,74.01711328486573
full_21,4576,gbt,GBT,9.317648997146064,44.97031067726181
full_21,4576,ensembled_llm,Ensembled LLM,0.10708285420829262,4.13863428281293
full_21,4576,our_method,Our Method,0.06953061401772698,2.9344057297309005
full_21,4577,historical_average,Historical Avg.,0.7547120267424753,11.082776309493848
full_21,4577,ols,OLS,14.374365494505133,73.88746411553991
full_21,4577,gbt,GBT,5.549206773085939,46.03455569117449
full_21,4577,ensembled_llm,Ensembled LLM,0.08517633670123705,4.5227776163595
full_21,4577,our_method,Our Method,0.08170934985094411,4.283216875989453
full_21,4578,historical_average,Historical Avg.,0.9772947641223906,12.223783534337983
full_21,4578,ols,OLS,21.61761232422389,82.75990465145648
full_21,4578,gbt,GBT,6.390622484089005,43.444204350938605
full_21,4578,ensembled_llm,Ensembled LLM,0.08153267240879657,4.011046233033602
full_21,4578,our_method,Our Method,0.13867962430970213,5.289694052335541
full_21,4579,historical_average,Historical Avg.,2.348368346856395,20.052176011490353
full_21,4579,ols,OLS,27.041649901367638,87.62042524123316
full_21,4579,gbt,GBT,6.745560669547666,43.28794619272713
full_21,4579,ensembled_llm,Ensembled LLM,0.03847732315399639,2.937031384905853
full_21,4579,our_method,Our Method,0.030261015865272186,2.551230366319609
full_21,4580,historical_average,Historical Avg.,2.790120168854457,19.448522929421827
full_21,4580,ols,OLS,29.78428009138337,84.60676203796017
full_21,4580,gbt,GBT,7.480007975543071,43.4185807642896
full_21,4580,ensembled_llm,Ensembled LLM,0.09056794458348459,4.131621745740421
full_21,4580,our_method,Our Method,0.11633241467490862,3.9181357753364394
full_21,4581,historical_average,Historical Avg.,1.7136746178378086,16.37053308409262
full_21,4581,ols,OLS,21.84243935829521,83.36462020886589
full_21,4581,gbt,GBT,6.326076174607533,44.295970764223156
full_21,4581,ensembled_llm,Ensembled LLM,0.04300297068803521,3.388135485408244
full_21,4581,our_method,Our Method,0.06645188548182508,3.4021567840692732
full_21,4582,historical_average,Historical Avg.,0.3704377570143101,7.687544331688638
full_21,4582,ols,OLS,23.79683372408823,76.58542666055939
full_21,4582,gbt,GBT,6.819534969437746,43.20012559986651
full_21,4582,ensembled_llm,Ensembled LLM,0.09743703354385172,4.109015672006104
full_21,4582,our_method,Our Method,0.16440503333672968,5.0647425902685965
full_21,4583,historical_average,Historical Avg.,1.7484451576141447,15.005359688253577
full_21,4583,ols,OLS,23.34220027205706,78.07169051451511
full_21,4583,gbt,GBT,6.609933337390642,40.45592153797507
full_21,4583,ensembled_llm,Ensembled LLM,0.03211462375313941,2.6736114207297397
full_21,4583,our_method,Our Method,0.10832964128892136,3.805770122266562
full_21,4584,historical_average,Historical Avg.,1.3972242436372007,16.345120293384543
full_21,4584,ols,OLS,15.563061967128922,75.1694267199629
full_21,4584,gbt,GBT,5.575976908483837,45.97746579081884
full_21,4584,ensembled_llm,Ensembled LLM,0.045174274434264215,3.5795952184645885
full_21,4584,our_method,Our Method,0.06719292768725736,3.6449632741573352
full_21,4585,historical_average,Historical Avg.,1.0871561679932475,18.388276655881427
full_21,4585,ols,OLS,16.84317541055074,89.3671057874567
full_21,4585,gbt,GBT,5.194721323153392,48.77526594430612
full_21,4585,ensembled_llm,Ensembled LLM,0.03805886418676192,3.4989829021564827
full_21,4585,our_method,Our Method,0.05296851541621938,3.6747298654026475
full_21,4586,historical_average,Historical Avg.,1.424381672981178,16.463090567332035
full_21,4586,ols,OLS,14.299771791774853,73.93879579444342
full_21,4586,gbt,GBT,4.891225276461012,40.85100667264934
full_21,4586,ensembled_llm,Ensembled LLM,0.04005971406894415,3.328137652665532
full_21,4586,our_method,Our Method,0.08863620855065385,4.113396541688148
full_21,4587,historical_average,Historical Avg.,6.171187876613844,19.11601389327983
full_21,4587,ols,OLS,50.644219168360195,74.70930292787186
full_21,4587,gbt,GBT,16.57911146340906,44.39160529633327
full_21,4587,ensembled_llm,Ensembled LLM,0.18952830767726078,3.915993471634381
full_21,4587,our_method,Our Method,0.1292893284133095,2.94137990084452
full_21,4588,historical_average,Historical Avg.,1.1612681378696394,14.215837293468764
full_21,4588,ols,OLS,17.814779025526988,80.72558621167418
full_21,4588,gbt,GBT,6.0945926718040955,46.92908358929422
full_21,4588,ensembled_llm,Ensembled LLM,0.053370532516044164,3.7216866064407217
full_21,4588,our_method,Our Method,0.06872028370466889,3.7465146978995434
full_21,4589,historical_average,Historical Avg.,1.7973567767346297,18.487350331877625
full_21,4589,ols,OLS,16.654545185011905,74.20732633053753
full_21,4589,gbt,GBT,6.203938463431856,46.311982250646835
full_21,4589,ensembled_llm,Ensembled LLM,0.04716961970323116,3.5946570481403985
full_21,4589,our_method,Our Method,0.06569373884246865,3.426261043473535
full_21,4590,historical_average,Historical Avg.,2.483337763205679,17.86848616614684
full_21,4590,ols,OLS,29.369619019344366,79.18084482627683
full_21,4590,gbt,GBT,8.3881462562058,44.49700642232703
full_21,4590,ensembled_llm,Ensembled LLM,0.11229704229282428,4.483333660783893
full_21,4590,our_method,Our Method,0.1248799076398148,3.886290034563584
full_21,4591,historical_average,Historical Avg.,2.994778950186839,13.295123414437864
full_21,4591,ols,OLS,36.20457444535739,66.9455166747436
full_21,4591,gbt,GBT,14.718611739905135,45.76365904289547
full_21,4591,ensembled_llm,Ensembled LLM,0.059443859763148255,2.371109069865831
full_21,4591,our_method,Our Method,0.029818585236658764,1.7725963049999982
full_21,4592,historical_average,Historical Avg.,2.0591012443050207,19.12609214152163
full_21,4592,ols,OLS,19.34232569555815,79.32911129773912
full_21,4592,gbt,GBT,5.674974049014795,42.44224761751164
full_21,4592,ensembled_llm,Ensembled LLM,0.051389512337433635,3.820593647395047
full_21,4592,our_method,Our Method,0.12154728409256275,4.962289695013752
full_21,4593,historical_average,Historical Avg.,1.6324714264894895,19.77441855756913
full_21,4593,ols,OLS,18.369017550143603,88.62905578796155
full_21,4593,gbt,GBT,5.130273890773481,44.572822445759414
full_21,4593,ensembled_llm,Ensembled LLM,0.0539983264144317,4.225364414427529
full_21,4593,our_method,Our Method,0.07520754404795742,3.7794053476090954
full_21,4594,historical_average,Historical Avg.,2.1811962592811414,22.755336139300727
full_21,4594,ols,OLS,21.642730117340967,91.16050205941931
full_21,4594,gbt,GBT,6.183624744214701,46.945112849835645
full_21,4594,ensembled_llm,Ensembled LLM,0.031568393836619,3.3635931753145356
full_21,4594,our_method,Our Method,0.05159432488194608,3.425685909873405
full_21,4595,historical_average,Historical Avg.,2.052288656078596,14.545445549720458
full_21,4595,ols,OLS,33.88637800958429,85.72285315205451
full_21,4595,gbt,GBT,9.634416619203849,48.20596346246872
full_21,4595,ensembled_llm,Ensembled LLM,0.120829076567115,4.327257118941167
full_21,4595,our_method,Our Method,0.09526696033794302,3.303718121748795
full_21,4596,historical_average,Historical Avg.,2.906067464505956,17.311313604359476
full_21,4596,ols,OLS,37.43765207230007,80.1383837815374
full_21,4596,gbt,GBT,11.892400294299431,46.760130127744006
full_21,4596,ensembled_llm,Ensembled LLM,0.07024532960571074,3.3295765833091293
full_21,4596,our_method,Our Method,0.04949449793527876,2.7688342265234738
full_21,4597,historical_average,Historical Avg.,1.6434204063103177,24.805595610853942
full_21,4597,ols,OLS,18.604192374447553,102.4877409607866
full_21,4597,gbt,GBT,5.329530686868222,50.891156131810895
full_21,4597,ensembled_llm,Ensembled LLM,0.03571117835049927,3.6115058682979337
full_21,4597,our_method,Our Method,0.025944357423953113,2.8963000274143766
full_21,4598,historical_average,Historical Avg.,0.9614106244318855,14.872252577572445
full_21,4598,ols,OLS,21.64287097954326,94.83390581613764
full_21,4598,gbt,GBT,5.401669936544157,45.86095000168719
full_21,4598,ensembled_llm,Ensembled LLM,0.040718165876700414,3.50939341582921
full_21,4598,our_method,Our Method,0.051995797235153816,3.2203789513740495
full_21,4599,historical_average,Historical Avg.,1.987373976168066,22.321344911865967
full_21,4599,ols,OLS,20.16540098124216,99.25391372287946
full_21,4599,gbt,GBT,4.748355836640799,44.41217179598771
full_21,4599,ensembled_llm,Ensembled LLM,0.07440046674192233,5.149252531502952
full_21,4599,our_method,Our Method,0.10456989081253157,5.1520319100740695
full_21,4600,historical_average,Historical Avg.,1.7439129022126787,14.302733569382461
full_21,4600,ols,OLS,26.01141985260437,78.62354641764543
full_21,4600,gbt,GBT,6.650973779778288,39.59791773148501
full_21,4600,ensembled_llm,Ensembled LLM,0.048344222680326406,3.3588413346353616
full_21,4600,our_method,Our Method,0.1428628820822446,4.5905319851721105
full_21,4601,historical_average,Historical Avg.,5.0366282495686345,20.14246627082415
full_21,4601,ols,OLS,54.6052440750066,90.83354340595622
full_21,4601,gbt,GBT,12.976757933968294,45.76572741996229
full_21,4601,ensembled_llm,Ensembled LLM,0.20434061730362038,4.979666457468839
full_21,4601,our_method,Our Method,0.16546735126065013,3.908279366931192
full_21,4602,historical_average,Historical Avg.,3.1588317623128184,26.355007615947912
full_21,4602,ols,OLS,20.241114981138402,87.71470541965857
full_21,4602,gbt,GBT,5.790362077161604,44.67821533090481
full_21,4602,ensembled_llm,Ensembled LLM,0.10782684984824704,5.887214917721338
full_21,4602,our_method,Our Method,0.11208458122281888,4.770376657125044
full_21,4603,historical_average,Historical Avg.,2.384907026394542,14.887751420399448
full_21,4603,ols,OLS,36.638755777618854,80.57185162529481
full_21,4603,gbt,GBT,9.362121880109656,42.68110464833399
full_21,4603,ensembled_llm,Ensembled LLM,0.10326492136202198,3.5782207289786725
full_21,4603,our_method,Our Method,0.0793218219399422,2.8265975130114227
full_21,4604,historical_average,Historical Avg.,2.323728957266191,19.145203605474457
full_21,4604,ols,OLS,30.661766170115023,99.23329078594757
full_21,4604,gbt,GBT,5.8968998710054406,40.53968214985768
full_21,4604,ensembled_llm,Ensembled LLM,0.07574663329365236,4.228899223588543
full_21,4604,our_method,Our Method,0.13557294484644167,4.763893034923566
full_21,4605,historical_average,Historical Avg.,2.595923526475672,14.586656882895701
full_21,4605,ols,OLS,38.93200513382034,78.54977849471591
full_21,4605,gbt,GBT,10.14751706255598,42.30143103602065
full_21,4605,ensembled_llm,Ensembled LLM,0.09739576186856476,3.6097041042283826
full_21,4605,our_method,Our Method,0.12484660037338047,3.197476643355135
full_21,4606,historical_average,Historical Avg.,1.7589763238040985,19.45628937857853
full_21,4606,ols,OLS,21.392858212619426,91.04881901641362
full_21,4606,gbt,GBT,5.421489874443224,44.465445042485065
full_21,4606,ensembled_llm,Ensembled LLM,0.08930098266556484,5.043349410449781
full_21,4606,our_method,Our Method,0.10033315935482043,4.644902779076896
full_21,4607,historical_average,Historical Avg.,1.7047759353334149,18.63843918327967
full_21,4607,ols,OLS,19.90630213866804,79.10453005510615
full_21,4607,gbt,GBT,5.342157307158424,41.23830846982793
full_21,4607,ensembled_llm,Ensembled LLM,0.05854406513947247,4.0524243214764
full_21,4607,our_method,Our Method,0.09872254014873773,3.9867435915863356
full_21,4608,historical_average,Historical Avg.,3.6732176140338564,18.809011783651442
full_21,4608,ols,OLS,32.3116010647084,85.6775339697124
full_21,4608,gbt,GBT,7.809111701233496,42.87317659083667
full_21,4608,ensembled_llm,Ensembled LLM,0.11114642432146511,4.2437643051657785
full_21,4608,our_method,Our Method,0.10671546379200898,3.8179368443926016
full_21,4609,historical_average,Historical Avg.,2.3460834919219256,16.44121003259168
full_21,4609,ols,OLS,22.916648083374575,79.1877168371846
full_21,4609,gbt,GBT,6.361233156825346,42.146135617972234
full_21,4609,ensembled_llm,Ensembled LLM,0.07892565565736424,4.130028015943696
full_21,4609,our_method,Our Method,0.1566001249493201,4.938346334407477
full_21,4610,historical_average,Historical Avg.,1.7036541844704185,18.290347651617413
full_21,4610,ols,OLS,26.886557726685446,94.02138395821076
full_21,4610,gbt,GBT,6.091837087333326,43.55299586859442
full_21,4610,ensembled_llm,Ensembled LLM,0.04987973235168062,3.749357897821548
full_21,4610,our_method,Our Method,0.10754826635314226,4.510465399598423
full_21,4611,historical_average,Historical Avg.,0.8653878472858968,11.645794449402223
full_21,4611,ols,OLS,24.764526153873323,80.09294864126457
full_21,4611,gbt,GBT,7.055858584996951,43.01855299218375
full_21,4611,ensembled_llm,Ensembled LLM,0.05701537622779579,3.3309661902307006
full_21,4611,our_method,Our Method,0.10797470425765196,4.150040493064165
full_21,4612,historical_average,Historical Avg.,0.5326981587726111,8.476320536315828
full_21,4612,ols,OLS,22.335414266991783,84.9321311812905
full_21,4612,gbt,GBT,6.868273812052811,48.21325139386829
full_21,4612,ensembled_llm,Ensembled LLM,0.05438081740874212,3.2191984681990546
full_21,4612,our_method,Our Method,0.07449158576078878,4.01326553350785
full_21,4613,historical_average,Historical Avg.,0.8916054775019929,13.334834486907281
full_21,4613,ols,OLS,17.81697973502067,89.05767755489165
full_21,4613,gbt,GBT,4.703898701458621,45.161262258180095
full_21,4613,ensembled_llm,Ensembled LLM,0.03550601866683824,3.642198864440054
full_21,4613,our_method,Our Method,0.11457566618071671,5.5416218238090655
full_21,4614,historical_average,Historical Avg.,1.3303649575998864,17.68925912659854
full_21,4614,ols,OLS,22.761509291584083,92.94860508682555
full_21,4614,gbt,GBT,6.297471851044793,46.6929493731961
full_21,4614,ensembled_llm,Ensembled LLM,0.03563188683215825,3.150903937726613
full_21,4614,our_method,Our Method,0.04885227484297814,3.043270212999346
full_21,4615,historical_average,Historical Avg.,1.6619651189593103,17.728237376286625
full_21,4615,ols,OLS,23.807059891965306,86.9095018238559
full_21,4615,gbt,GBT,5.705382862121552,41.60813616530339
full_21,4615,ensembled_llm,Ensembled LLM,0.06029023789968556,3.8926421194186482
full_21,4615,our_method,Our Method,0.08681497128876388,3.982573618424835
full_21,4616,historical_average,Historical Avg.,2.8636351509109668,20.164843310119384
full_21,4616,ols,OLS,30.139066690831857,77.01094877885163
